ProductName,ProductSubcategory,StateProvinceCode,ProductCategory,Sales_Type,ResellerName,SalesOrderNumber,OrderFrequency,StoreAge,City,CountryRegionCode,Region,CustomerKey,ResellerKey,ProductKey,OrderDate,ShipDate,UnitPrice,OrderQuantity,YearOpened,Profit,NumberEmployees,AnnualSales,AnnualRevenue,TotalProductCost,SalesAmount,DiscountAmount
"Women's Tights, L",Tights,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO48386,S,new,London,GB,EU,16,16,458,2018-03-22,2018-01-27,44.99,1,2004,14.0606,17,800000,80000,30.9334,44.99,0
"Women's Tights, L",Tights,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO49510,S,new,London,GB,EU,16,16,458,2018-06-20,2018-04-25,44.99,4,2004,56.2424,17,800000,80000,123.7336,179.98,0
"Women's Tights, L",Tights,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO50722,S,new,London,GB,EU,16,16,458,2018-09-17,2018-07-27,44.99,3,2004,42.1818,17,800000,80000,92.8002,134.98,0
"Men's Bib-Shorts, S",Bib-Shorts,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO47447,S,new,London,GB,EU,16,16,459,2017-12-19,2017-10-29,53.99,1,2004,16.8731,17,800000,80000,37.1209,53.99,0
"Men's Bib-Shorts, M",Bib-Shorts,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO47447,S,new,London,GB,EU,16,16,460,2017-12-19,2017-10-29,53.99,1,2004,16.8731,17,800000,80000,37.1209,53.99,0
"Men's Bib-Shorts, M",Bib-Shorts,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO48386,S,new,London,GB,EU,16,16,460,2018-03-22,2018-01-27,53.99,5,2004,84.3655,17,800000,80000,185.6045,269.97,0
"Men's Bib-Shorts, M",Bib-Shorts,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO50722,S,new,London,GB,EU,16,16,460,2018-09-17,2018-07-27,53.99,2,2004,33.7462,17,800000,80000,74.2418,107.99,0
"Men's Bib-Shorts, L",Bib-Shorts,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO47447,S,new,London,GB,EU,16,16,461,2017-12-19,2017-10-29,53.99,8,2004,134.9848,17,800000,80000,296.9672,431.95,0
"Half-Finger Gloves, S",Gloves,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,463,2018-12-18,2018-10-29,14.69,1,2004,5.5347,17,800000,80000,9.1593,14.69,0
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO47447,S,new,London,GB,EU,16,16,464,2017-12-19,2017-10-29,14.13,7,2004,30.9071,17,800000,80000,67.9952,98.9,0
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO50722,S,new,London,GB,EU,16,16,464,2018-09-17,2018-07-27,14.13,5,2004,22.0765,17,800000,80000,48.568,70.64,0
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,465,2018-12-18,2018-10-29,14.2,11,2004,52.369,17,800000,80000,100.7523,153.12,3.1249
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,465,2019-03-22,2019-01-27,14.69,4,2004,22.1388,17,800000,80000,36.6372,58.78,0
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,465,2019-09-18,2019-07-28,14.69,2,2004,11.0694,17,800000,80000,18.3186,29.39,0
"Classic Vest, S",Vests,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,471,2018-12-18,2018-10-29,36.83,14,2004,172.8216,17,800000,80000,332.486,505.31,10.3124
"Classic Vest, S",Vests,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,471,2019-03-22,2019-01-27,38.1,5,2004,71.755,17,800000,80000,118.745,190.5,0
"Classic Vest, S",Vests,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,471,2019-06-20,2019-04-26,38.1,4,2004,57.404,17,800000,80000,94.996,152.4,0
"Classic Vest, S",Vests,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,471,2019-09-18,2019-07-28,38.1,4,2004,57.404,17,800000,80000,94.996,152.4,0
"Classic Vest, M",Vests,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,472,2018-12-18,2018-10-29,38.1,3,2004,43.053,17,800000,80000,71.247,114.3,0
"Classic Vest, M",Vests,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,472,2019-03-22,2019-01-27,38.1,9,2004,129.159,17,800000,80000,213.741,342.9,0
"Classic Vest, M",Vests,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,472,2019-09-18,2019-07-28,38.1,5,2004,71.755,17,800000,80000,118.745,190.5,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,477,2018-12-18,2018-10-29,2.99,4,2004,4.5108,17,800000,80000,7.4652,11.98,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,477,2019-03-22,2019-01-27,2.99,5,2004,5.6385,17,800000,80000,9.3315,14.97,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,477,2019-06-20,2019-04-26,2.99,2,2004,2.2554,17,800000,80000,3.7326,5.99,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,477,2019-09-18,2019-07-28,2.99,8,2004,9.0216,17,800000,80000,14.9304,23.95,0
"Racing Socks, M",Socks,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,481,2018-12-18,2018-10-29,5.39,9,2004,18.2853,17,800000,80000,30.2607,48.55,0
"Racing Socks, M",Socks,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,481,2019-03-22,2019-01-27,5.39,2,2004,4.0634,17,800000,80000,6.7246,10.79,0
"Racing Socks, M",Socks,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,481,2019-06-20,2019-04-26,5.39,3,2004,6.0951,17,800000,80000,10.0869,16.18,0
"Racing Socks, M",Socks,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,481,2019-09-18,2019-07-28,5.39,4,2004,8.1268,17,800000,80000,13.4492,21.58,0
"Racing Socks, L",Socks,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,482,2018-12-18,2018-10-29,5.39,4,2004,8.1268,17,800000,80000,13.4492,21.58,0
"Racing Socks, L",Socks,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,482,2019-03-22,2019-01-27,5.39,3,2004,6.0951,17,800000,80000,10.0869,16.18,0
"Racing Socks, L",Socks,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,482,2019-06-20,2019-04-26,5.39,4,2004,8.1268,17,800000,80000,13.4492,21.58,0
"Racing Socks, L",Socks,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,482,2019-09-18,2019-07-28,5.39,2,2004,4.0634,17,800000,80000,6.7246,10.79,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,483,2018-12-18,2018-10-29,72,10,2004,271.2,17,800000,80000,448.8,720,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,483,2019-03-22,2019-01-27,72,7,2004,189.84,17,800000,80000,314.16,504,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,483,2019-06-20,2019-04-26,72,4,2004,108.48,17,800000,80000,179.52,288,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,483,2019-09-18,2019-07-28,72,3,2004,81.36,17,800000,80000,134.64,216,0
Bike Wash - Dissolver,Cleaners,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,484,2018-12-18,2018-10-29,4.77,5,2004,8.9835,17,800000,80000,14.8665,23.85,0
Bike Wash - Dissolver,Cleaners,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,484,2019-03-22,2019-01-27,4.77,5,2004,8.9835,17,800000,80000,14.8665,23.85,0
Bike Wash - Dissolver,Cleaners,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,484,2019-09-18,2019-07-28,4.77,6,2004,10.7802,17,800000,80000,17.8398,28.62,0
Hydration Pack - 70 oz.,Hydration Packs,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,487,2018-12-18,2018-10-29,32.99,6,2004,74.5662,17,800000,80000,123.3978,197.96,0
Hydration Pack - 70 oz.,Hydration Packs,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,487,2019-03-22,2019-01-27,32.99,7,2004,86.9939,17,800000,80000,143.9641,230.96,0
Hydration Pack - 70 oz.,Hydration Packs,ENG,Accessories,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,487,2019-09-18,2019-07-28,32.99,7,2004,86.9939,17,800000,80000,143.9641,230.96,0
"Short-Sleeve Classic Jersey, S",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,488,2018-12-18,2018-10-29,32.39,2,2004,-18.3566,17,800000,80000,83.1446,64.79,0
"Short-Sleeve Classic Jersey, S",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,488,2019-03-22,2019-01-27,32.39,4,2004,-36.7132,17,800000,80000,166.2892,129.58,0
"Short-Sleeve Classic Jersey, S",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,488,2019-09-18,2019-07-28,32.39,1,2004,-9.1783,17,800000,80000,41.5723,32.39,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,490,2018-12-18,2018-10-29,32.39,5,2004,-45.8915,17,800000,80000,207.8615,161.97,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,490,2019-03-22,2019-01-27,32.39,2,2004,-18.3566,17,800000,80000,83.1446,64.79,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,490,2019-06-20,2019-04-26,32.39,7,2004,-64.2481,17,800000,80000,291.0061,226.76,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,490,2019-09-18,2019-07-28,32.39,3,2004,-27.5349,17,800000,80000,124.7169,97.18,0
"Short-Sleeve Classic Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,491,2018-12-18,2018-10-29,32.39,10,2004,-91.783,17,800000,80000,415.723,323.94,0
"Short-Sleeve Classic Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,491,2019-03-22,2019-01-27,32.39,4,2004,-36.7132,17,800000,80000,166.2892,129.58,0
"Short-Sleeve Classic Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,491,2019-06-20,2019-04-26,32.39,6,2004,-55.0698,17,800000,80000,249.4338,194.36,0
"Short-Sleeve Classic Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,491,2019-09-18,2019-07-28,32.39,5,2004,-45.8915,17,800000,80000,207.8615,161.97,0
HL Road Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,520,2018-12-18,2018-10-29,31.58,2,2004,16.4236,17,800000,80000,46.7444,63.17,0
LL Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,545,2018-12-18,2018-10-29,24.29,3,2004,18.9492,17,800000,80000,53.9328,72.88,0
LL Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,545,2019-03-22,2019-01-27,24.29,5,2004,31.582,17,800000,80000,89.888,121.47,0
LL Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,545,2019-06-20,2019-04-26,24.29,3,2004,18.9492,17,800000,80000,53.9328,72.88,0
LL Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,545,2019-09-18,2019-07-28,24.29,5,2004,31.582,17,800000,80000,89.888,121.47,0
ML Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,546,2018-12-18,2018-10-29,37.25,2,2004,19.372,17,800000,80000,55.136,74.51,0
ML Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,546,2019-03-22,2019-01-27,37.25,4,2004,38.744,17,800000,80000,110.272,149.02,0
ML Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,546,2019-09-18,2019-07-28,37.25,6,2004,58.116,17,800000,80000,165.408,223.52,0
HL Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO53562,S,new,London,GB,EU,16,16,547,2018-12-18,2018-10-29,48.59,1,2004,12.6344,17,800000,80000,35.9596,48.59,0
HL Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO59063,S,new,London,GB,EU,16,16,547,2019-03-22,2019-01-27,48.59,3,2004,37.9032,17,800000,80000,107.8788,145.78,0
HL Road Pedal,Pedals,ENG,Components,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,547,2019-09-18,2019-07-28,48.59,5,2004,63.172,17,800000,80000,179.798,242.97,0
"Road-350-W Yellow, 40",Road Bikes,ENG,Bikes,Reseller Sales,Bulk Discount Store,SO71938,S,new,London,GB,EU,16,16,580,2019-09-18,2019-07-28,1020.59,5,2004,-309.58,17,800000,80000,5412.55,5102.97,0
"Road-350-W Yellow, 42",Road Bikes,ENG,Bikes,Reseller Sales,Bulk Discount Store,SO65271,S,new,London,GB,EU,16,16,581,2019-06-20,2019-04-26,1020.59,4,2004,-247.664,17,800000,80000,4330.04,4082.38,0
AWC Logo Cap,Caps,ENG,Clothing,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,225,2019-04-21,2019-02-28,5.39,6,2003,-9.1698,15,800000,80000,41.5338,32.36,0
"Long-Sleeve Logo Jersey, M",Jerseys,ENG,Clothing,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,231,2019-07-19,2019-05-28,29.99,6,2003,-50.9898,15,800000,80000,230.9538,179.96,0
"Long-Sleeve Logo Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,234,2019-04-21,2019-02-28,29.99,5,2003,-42.4915,15,800000,80000,192.4615,149.97,0
"Long-Sleeve Logo Jersey, XL",Jerseys,ENG,Clothing,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,237,2018-10-18,2018-08-25,29.99,2,2003,-16.9966,15,800000,80000,76.9846,59.99,0
"Half-Finger Gloves, M",Gloves,ENG,Clothing,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,465,2019-07-19,2019-05-28,14.69,7,2003,38.7429,15,800000,80000,64.1151,102.86,0
Water Bottle - 30 oz.,Bottles and Cages,ENG,Accessories,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,477,2019-04-21,2019-02-28,2.99,2,2003,2.2554,15,800000,80000,3.7326,5.99,0
Hitch Rack - 4-Bike,Bike Racks,ENG,Accessories,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,483,2019-04-21,2019-02-28,72,5,2003,135.6,15,800000,80000,224.4,360,0
Bike Wash - Dissolver,Cleaners,ENG,Accessories,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,484,2019-04-21,2019-02-28,4.77,2,2003,3.5934,15,800000,80000,5.9466,9.54,0
"Short-Sleeve Classic Jersey, S",Jerseys,ENG,Clothing,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,488,2019-01-20,2018-11-27,32.39,5,2003,-45.8915,15,800000,80000,207.8615,161.97,0
"Short-Sleeve Classic Jersey, S",Jerseys,ENG,Clothing,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,488,2019-07-19,2019-05-28,32.39,8,2003,-73.4264,15,800000,80000,332.5784,259.15,0
"Short-Sleeve Classic Jersey, L",Jerseys,ENG,Clothing,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,490,2019-04-21,2019-02-28,32.39,2,2003,-18.3566,15,800000,80000,83.1446,64.79,0
Rear Derailleur,Derailleurs,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,501,2018-10-18,2018-08-25,72.88,1,2003,18.9478,15,800000,80000,53.9282,72.88,0
Rear Derailleur,Derailleurs,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,501,2019-01-20,2018-11-27,72.88,1,2003,18.9478,15,800000,80000,53.9282,72.88,0
Rear Derailleur,Derailleurs,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,501,2019-07-19,2019-05-28,72.88,1,2003,18.9478,15,800000,80000,53.9282,72.88,0
Rear Brakes,Brakes,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,514,2018-10-18,2018-08-25,63.9,1,2003,16.614,15,800000,80000,47.286,63.9,0
Rear Brakes,Brakes,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,514,2019-01-20,2018-11-27,63.9,2,2003,33.228,15,800000,80000,94.572,127.8,0
LL Touring Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,521,2018-10-18,2018-08-25,16.27,3,2003,12.6921,15,800000,80000,36.1239,48.82,0
HL Touring Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,523,2018-10-18,2018-08-25,31.58,3,2003,24.6354,15,800000,80000,70.1166,94.75,0
HL Touring Seat/Saddle,Saddles,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,523,2019-07-19,2019-05-28,31.58,2,2003,16.4236,15,800000,80000,46.7444,63.17,0
Front Derailleur,Derailleurs,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,552,2018-10-18,2018-08-25,54.89,5,2003,71.362,15,800000,80000,203.108,274.47,0
Front Derailleur,Derailleurs,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,552,2019-01-20,2018-11-27,54.89,1,2003,14.2724,15,800000,80000,40.6216,54.89,0
Front Derailleur,Derailleurs,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,552,2019-04-21,2019-02-28,54.89,1,2003,14.2724,15,800000,80000,40.6216,54.89,0
Front Derailleur,Derailleurs,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,552,2019-07-19,2019-05-28,54.89,1,2003,14.2724,15,800000,80000,40.6216,54.89,0
HL Touring Handlebars,Handlebars,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,554,2018-10-18,2018-08-25,54.94,1,2003,14.2849,15,800000,80000,40.6571,54.94,0
Front Brakes,Brakes,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,555,2018-10-18,2018-08-25,63.9,2,2003,33.228,15,800000,80000,94.572,127.8,0
Front Brakes,Brakes,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,555,2019-01-20,2018-11-27,63.9,1,2003,16.614,15,800000,80000,47.286,63.9,0
Front Brakes,Brakes,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,555,2019-07-19,2019-05-28,63.9,2,2003,33.228,15,800000,80000,94.572,127.8,0
LL Crankset,Cranksets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,556,2018-10-18,2018-08-25,105.29,3,2003,82.1292,15,800000,80000,233.7528,315.88,0
LL Crankset,Cranksets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,556,2019-07-19,2019-05-28,105.29,1,2003,27.3764,15,800000,80000,77.9176,105.29,0
HL Crankset,Cranksets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,558,2018-10-18,2018-08-25,242.99,2,2003,126.3568,15,800000,80000,359.6312,485.99,0
HL Crankset,Cranksets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,558,2019-01-20,2018-11-27,242.99,2,2003,126.3568,15,800000,80000,359.6312,485.99,0
Chain,Chains,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,559,2018-10-18,2018-08-25,12.14,5,2003,15.787,15,800000,80000,44.933,60.72,0
Chain,Chains,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,559,2019-01-20,2018-11-27,12.14,1,2003,3.1574,15,800000,80000,8.9866,12.14,0
Chain,Chains,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,559,2019-07-19,2019-05-28,12.14,2,2003,6.3148,15,800000,80000,17.9732,24.29,0
"Touring-1000 Yellow, 46",Touring Bikes,ENG,Bikes,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,561,2019-04-21,2019-02-28,1430.44,2,2003,-102.9918,15,800000,80000,2963.8758,2860.88,0
"Touring-3000 Yellow, 44",Touring Bikes,ENG,Bikes,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,568,2019-01-20,2018-11-27,445.41,2,2003,-32.0695999999999,15,800000,80000,922.8896,890.82,0
"Touring-1000 Blue, 46",Touring Bikes,ENG,Bikes,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,573,2019-01-20,2018-11-27,1430.44,1,2003,-51.4958999999999,15,800000,80000,1481.9379,1430.44,0
"Touring-2000 Blue, 46",Touring Bikes,ENG,Bikes,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,577,2019-04-21,2019-02-28,728.91,1,2003,-26.2408,15,800000,80000,755.1508,728.91,0
"Touring-2000 Blue, 54",Touring Bikes,ENG,Bikes,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,579,2018-10-18,2018-08-25,728.91,4,2003,-104.9632,15,800000,80000,3020.6032,2915.64,0
"Touring-3000 Blue, 50",Touring Bikes,ENG,Bikes,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,586,2019-07-19,2019-05-28,445.41,1,2003,-16.0348,15,800000,80000,461.4448,445.41,0
LL Bottom Bracket,Bottom Brackets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,601,2019-01-20,2018-11-27,32.39,3,2003,25.2672,15,800000,80000,71.9148,97.18,0
LL Bottom Bracket,Bottom Brackets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,601,2019-07-19,2019-05-28,32.39,2,2003,16.8448,15,800000,80000,47.9432,64.79,0
HL Bottom Bracket,Bottom Brackets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO51084,S,new,Warrington,GB,EU,34,34,603,2018-10-18,2018-08-25,72.89,3,2003,56.8572,15,800000,80000,161.8248,218.68,0
HL Bottom Bracket,Bottom Brackets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO55236,S,new,Warrington,GB,EU,34,34,603,2019-01-20,2018-11-27,72.89,1,2003,18.9524,15,800000,80000,53.9416,72.89,0
HL Bottom Bracket,Bottom Brackets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO61175,S,new,Warrington,GB,EU,34,34,603,2019-04-21,2019-02-28,72.89,4,2003,75.8096,15,800000,80000,215.7664,291.58,0
HL Bottom Bracket,Bottom Brackets,ENG,Components,Reseller Sales,Cycles Wholesaler & Mfg.,SO67261,S,new,Warrington,GB,EU,34,34,603,2019-07-19,2019-05-28,72.89,1,2003,18.9524,15,800000,80000,53.9416,72.89,0
"Sport-100 Helmet, Red",Helmets,59,Accessories,Reseller Sales,Neighborhood Bicycle Storehouse,SO65186,S,old,Roncq,FR,EU,49,49,214,2019-06-20,2019-04-26,20.99,1,1989,7.9077,10,800000,80000,13.0863,20.99,0
